id,destinationTable,participant,sourceTable,statement,submitTime,canBeDisplayed,correct,count,problem
2870,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:27.408000",0,0,0,"Problem 2"
2871,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:27.857000",0,0,0,"Problem 2"
2872,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:28.018000",0,0,0,"Problem 2"
2873,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:28.211000",0,0,0,"Problem 2"
2874,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:28.401000",0,0,0,"Problem 2"
2875,NULL,7005339,NULL,"SELECT CUI1, RUI FROM bravo b1, bravo b2 where b1.cui1 = b2.cui1","2020-09-29 14:43:28.435000",0,0,0,"Problem 2"
2876,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:28.618000",0,0,0,"Problem 2"
2877,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:28.791000",0,0,0,"Problem 2"
2878,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:28.967000",0,0,0,"Problem 2"
2879,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.RUI = 'R165238590' OR bravo.RUI = 'R167106427' OR bravo.RUI = 'R03088111';","2020-09-29 14:43:29.120000",0,0,0,"Problem 2"
2881,NULL,5249203,NULL,"select CUI1, RUI from bravo where aui2 = "A18182073" or aui2 IS NULL","2020-09-29 14:43:31.721000",0,0,0,"Problem 2"
2886,NULL,7005339,NULL,"SELECT * FROM bravo b1, bravo b2 where b1.cui1 = b2.cui1","2020-09-29 14:43:40.736000",0,0,0,"Problem 2"
2888,NULL,5249203,NULL,"select CUI1, RUI from bravo where aui2 = "A18182073" or aui1 IS NULL","2020-09-29 14:43:50.040000",0,0,0,"Problem 2"
2893,NULL,5249203,NULL,"select CUI1, RUI from bravo where aui2 = "A18182073" or stype1 = "CUI"","2020-09-29 14:44:11.270000",0,0,0,"Problem 2"
2894,NULL,12709539,NULL,"SELECT COL DES MIN AV MAX FIL FROM alpha WHERE MIN = 0;","2020-09-29 14:44:12.774000",0,0,0,"Problem 1"
2895,NULL,7005339,NULL,"SELECT cui1, rui FROM bravo b1, bravo b2 where b1.cui1 = b2.cui1","2020-09-29 14:44:15.192000",0,0,0,"Problem 2"
2896,NULL,5249203,NULL,"select CUI1, RUI from bravo where stype1 = "CUI"","2020-09-29 14:44:15.515000",0,0,0,"Problem 2"
2898,NULL,12709539,NULL,"SELECT COL, DES, MIN, AV, MAX, FIL, FROM alpha WHERE MIN = 0;","2020-09-29 14:44:20.973000",0,0,0,"Problem 1"
2900,NULL,5249203,NULL,"select CUI1, RUI from bravo where stype1 = "CUI", aui2 = "A18182073" or","2020-09-29 14:44:24.597000",0,0,0,"Problem 2"
2901,NULL,7680650,NULL,"SELECT * FROM charlie WHERE TFR < 2000 AND TFR != 1703;","2020-09-29 14:44:25.386000",0,1,0,"Problem 3"
2903,NULL,20127165,NULL,"SELECT * FROM kilo ORDER BY LUI GROUP BY LUI","2020-09-29 14:44:32.222000",0,0,0,"Problem 10"
2905,NULL,12709539,NULL,"SELECT COL, DES, MIN, AV, MAX, FIL FROM alpha WHERE MIN = 0;","2020-09-29 14:44:34.120000",0,1,0,"Problem 1"
2908,NULL,20127165,NULL,"SELECT * FROM kilo ORDER BY LUI GROUP BY LUI;","2020-09-29 14:44:40.386000",0,0,0,"Problem 10"
2912,NULL,5249203,NULL,"select CUI1, RUI from bravo where stype1 = "CUI" OR aui2 = "A18182073"","2020-09-29 14:44:47.366000",0,0,0,"Problem 2"
2914,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'SY' OR bravo.REL = 'RO';","2020-09-29 14:44:59.452000",0,0,0,"Problem 2"
2917,NULL,20127165,NULL,"SELECT DISTINCT * FROM kilo ORDER BY LUI","2020-09-29 14:45:06.722000",0,0,0,"Problem 10"
2921,NULL,7680650,NULL,"SELECT * FROM echo WHERE MRRANK_RANK <= 384 AND MRRANK_RANK != 383 AND MRRANK_RANK != 381 AND MRRANK_RANK != 380;","2020-09-29 14:45:24.751000",0,0,0,"Problem 5"
2924,NULL,20127165,NULL,"SELECT * FROM kilo ORDER BY LUI GROUP BY LUI;","2020-09-29 14:45:37.910000",0,0,0,"Problem 10"
2925,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'RO';","2020-09-29 14:45:44.922000",0,0,0,"Problem 2"
2927,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'RO';","2020-09-29 14:45:49.523000",0,0,0,"Problem 2"
2930,NULL,12709539,NULL,"SELECT DISTINCT LUI, CUI FROM kilo;","2020-09-29 14:45:50.992000",0,0,0,"Problem 10"
2931,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'RO';","2020-09-29 14:45:51.803000",0,0,0,"Problem 2"
2932,NULL,5249203,NULL,"select CUI1, RUI from bravo where aui2 IS NULL OR aui2 = "A18182073"","2020-09-29 14:45:54.681000",0,0,0,"Problem 2"
2933,NULL,7005339,NULL,"SELECT cui1, rui FROM bravo b1, bravo b2 where b1.cui2 = b2.cui2","2020-09-29 14:45:57.077000",0,0,0,"Problem 2"
2934,NULL,20127165,NULL,"SELECT * FROM kilo GROUP BY LUI ORDER BY LUI;","2020-09-29 14:46:04.125000",0,1,0,"Problem 10"
2937,NULL,12709539,NULL,"SELECT LUI, CUI FROM kilo GROUP BY LUI;","2020-09-29 14:46:24.221000",0,1,0,"Problem 10"
2938,NULL,5249203,NULL,"select CUI1, RUI from bravo where rel = "RO"","2020-09-29 14:46:28.983000",0,0,0,"Problem 2"
2940,NULL,7005339,NULL,"SELECT b1.cui1, b1.rui FROM bravo b1, bravo b2 where b1.cui2 = b2.cui2","2020-09-29 14:46:31.961000",0,0,0,"Problem 2"
2942,NULL,5249203,NULL,"select CUI1, RUI from bravo where rel = "RO"","2020-09-29 14:46:48.798000",0,0,0,"Problem 2"
2948,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:05.024000",0,0,0,"Problem 2"
2949,NULL,12709539,NULL,"SELECT RSAB, TFR FROM delta WHERE CFR < 1635;","2020-09-29 14:47:17.898000",0,1,0,"Problem 4"
2951,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1, bravo b2 where b1.CUI2 = b2.CUI2","2020-09-29 14:47:15.900000",0,0,0,"Problem 2"
2952,NULL,5249203,NULL,"select CUI1, RUI from bravo where rel = "RO" OR rel IS NULL","2020-09-29 14:47:19.139000",0,0,0,"Problem 2"
2954,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:30.107000",0,0,0,"Problem 2"
2955,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:30.260000",0,0,0,"Problem 2"
2956,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:30.505000",0,0,0,"Problem 2"
2957,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:30.731000",0,0,0,"Problem 2"
2960,NULL,5249203,NULL,"select CUI1, RUI from bravo where aui2 = "A18182073" or aui2 is null","2020-09-29 14:47:45.352000",0,0,0,"Problem 2"
2961,NULL,17512399,NULL,"SELECT RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:47.064000",0,0,0,"Problem 2"
2963,NULL,7680650,NULL,"SELECT * FROM echo WHERE MRRANK_RANK <= 384 AND MRRANK_RANK != 383 AND MRRANK_RANK != 381 AND MRRANK_RANK != 380 OR MRRANK_RANK = 442 OR MRRANK_RANK = 626 OR MRRANK_RANK = 637;","2020-09-29 14:47:49.462000",0,1,0,"Problem 5"
2966,NULL,17512399,NULL,"SELECT CUIT AND  RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:47:56.176000",0,0,0,"Problem 2"
2967,NULL,17512399,NULL,"SELECT CUI AND  RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:01.911000",0,0,0,"Problem 2"
2968,NULL,17512399,NULL,"SELECT CUI AND  RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:02.680000",0,0,0,"Problem 2"
2969,NULL,17512399,NULL,"SELECT CUI AND  RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:02.833000",0,0,0,"Problem 2"
2970,NULL,17512399,NULL,"SELECT CUI AND  RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:03.523000",0,0,0,"Problem 2"
2971,NULL,17512399,NULL,"SELECT CUI AND  RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:03.802000",0,0,0,"Problem 2"
2973,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1, bravo b2 where b1.CUI2 = b2.CUI2 AND b1.REL = 'RO'","2020-09-29 14:48:08.924000",0,0,0,"Problem 2"
2974,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.514000",0,0,0,"Problem 2"
2975,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.514000",0,0,0,"Problem 2"
2976,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.515000",0,0,0,"Problem 2"
2977,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.515000",0,0,0,"Problem 2"
2978,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:08.681000",0,0,0,"Problem 2"
2979,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.633000",0,0,0,"Problem 2"
2980,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.813000",0,0,0,"Problem 2"
2981,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.841000",0,0,0,"Problem 2"
2982,NULL,17512399,NULL,"SELECT * FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:11.913000",0,0,0,"Problem 2"
2983,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'SY' OR bravo.REL = 'RO';","2020-09-29 14:48:12.648000",0,0,0,"Problem 2"
2984,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'SY' OR bravo.REL = 'RO';","2020-09-29 14:48:23.131000",0,0,0,"Problem 2"
2985,NULL,17512399,NULL,"SELECT CUI,RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:27.238000",0,0,0,"Problem 2"
2987,NULL,14427508,NULL,"SELECT CUI1, RUI FROM bravo WHERE bravo.REL = 'RO';","2020-09-29 14:48:29.610000",0,0,0,"Problem 2"
2989,NULL,17512399,NULL,"SELECT CUI1,RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:33.738000",0,0,0,"Problem 2"
2991,NULL,17512399,NULL,"SELECT CUI1,RUI FROM bravo WHERE RUI = 'R165238590' OR RUI = 'R167106427' OR RUI = 'R03088111'","2020-09-29 14:48:34.353000",0,0,0,"Problem 2"
3000,NULL,12709539,NULL,"SELECT DISTINCT SVER FROM golf WHERE SVER <= 1995;","2020-09-29 14:48:57.043000",0,1,0,"Problem 7"
3009,NULL,17512399,NULL,"SELECT CUI1,RUI FROM bravo WHERE RUI = 'R166372213' OR RUI = 'R167106427' OR RUI = 'R118308873'","2020-09-29 14:49:19.986000",0,0,0,"Problem 2"
3010,NULL,17512399,NULL,"SELECT CUI1,RUI FROM bravo WHERE RUI = 'R166372213' OR RUI = 'R167106427' OR RUI = 'R118308873'","2020-09-29 14:49:21.055000",0,0,0,"Problem 2"
3011,NULL,17512399,NULL,"SELECT CUI1,RUI FROM bravo WHERE RUI = 'R166372213' OR RUI = 'R167106427' OR RUI = 'R118308873'","2020-09-29 14:49:21.056000",0,0,0,"Problem 2"
3014,NULL,7680650,NULL,NULL,"2020-09-29 14:49:38.050000",0,0,0,"Problem 10"
3015,NULL,7680650,NULL,fs,"2020-09-29 14:49:39.390000",0,0,0,"Problem 10"
3024,NULL,7680650,NULL,"Select * from kilo;","2020-09-29 14:49:57.598000",0,0,0,"Problem 10"
3025,NULL,7680650,NULL,"Select * from kilo;","2020-09-29 14:50:00.993000",0,0,0,"Problem 10"
3028,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1 INNER JOIN bravo b2 on b1.CUI2 = b2.CUI2 AND b1.REL = 'RO'","2020-09-29 14:50:17.953000",0,0,0,"Problem 2"
3030,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1 INNER JOIN bravo b2 on b1.CUI2 = b2.CUI2 AND b1.REL = 'RO'","2020-09-29 14:50:35.148000",0,0,0,"Problem 2"
3034,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo GROUP BY STYPE2;","2020-09-29 14:50:39.876000",0,0,0,"Problem 2"
3036,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1 INNER JOIN bravo b2 on b1.CUI2 = b2.CUI2 WHERE b1.REL = 'RO'","2020-09-29 14:51:01.200000",0,0,0,"Problem 2"
3037,NULL,20127165,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 AND (MRRANK_RANK % 2 = 1 AND TTY != 'IN') OR (MRRANK_RANK % 2 = 0 AND TTY != 'HP');","2020-09-29 14:51:10.973000",0,0,0,"Problem 5"
3040,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO';","2020-09-29 14:51:23.258000",0,0,0,"Problem 2"
3041,NULL,14427508,NULL,"SELECT * FROM hotel ORDER BY TUI DESC","2020-09-29 14:51:22.954000",0,0,0,"Problem 8"
3050,NULL,20127165,NULL,"SELECT * FROM echo WHERE (MRRANK_RANK < 385 AND MRRANK_RANK % 2 = 1 AND TTY != 'IN') OR (MRRANK_RANK < 385 AND MRRANK_RANK % 2 = 0 AND TTY != 'HP');","2020-09-29 14:51:50.981000",0,0,0,"Problem 5"
3052,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1 INNER JOIN bravo b2 on b1.CUI2 = b2.CUI2","2020-09-29 14:51:58.390000",0,0,0,"Problem 2"
3056,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO' OR REL = 'SY';","2020-09-29 14:52:04.267000",0,0,0,"Problem 2"
3057,NULL,20127165,NULL,"SELECT * FROM echo WHERE (MRRANK_RANK < 385 AND MRRANK_RANK % 2 = 1 AND TTY != 'IN') OR (MRRANK_RANK < 385 AND MRRANK_RANK % 2 = 0 AND TTY != 'HC');","2020-09-29 14:52:05.806000",0,0,0,"Problem 5"
3058,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1","2020-09-29 14:52:10.435000",0,0,0,"Problem 2"
3059,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO';","2020-09-29 14:52:15.531000",0,0,0,"Problem 2"
3062,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO' OR REL = 'SY';","2020-09-29 14:52:28.557000",0,0,0,"Problem 2"
3064,NULL,7005339,NULL,"SELECT b1.CUI1, b1.RUI, b1.CUI2 FROM bravo b1 INNER JOIN bravo b2 on b1.CUI2 = b2.CUI2","2020-09-29 14:52:28.233000",0,0,0,"Problem 2"
3068,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO';","2020-09-29 14:52:42.057000",0,0,0,"Problem 2"
3072,NULL,14427508,NULL,"SELECT * FROM hotel ORDER BY TUI DESC, CUI ASC","2020-09-29 14:52:57.241000",0,1,0,"Problem 8"
3080,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO' OR REL = 'SY';","2020-09-29 14:53:42.283000",0,0,0,"Problem 2"
3096,NULL,12709539,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO' OR CUI1 = 'C0364349';","2020-09-29 14:54:42.500000",0,1,0,"Problem 2"
3097,NULL,14427508,NULL,"SELECT * FROM echo","2020-09-29 14:54:51.185000",0,0,0,"Problem 5"
3098,NULL,20127165,NULL,"SELECT * FROM echo WHERE ((MRRANK_RANK < 381 OR TTY = 'CD') AND MRRANK_RANK % 2 = 1 AND TTY != 'IN') OR ((MRRANK_RANK < 381 OR TTY = 'CD') AND MRRANK_RANK % 2 = 0 AND TTY != 'HC');","2020-09-29 14:54:52.465000",0,0,0,"Problem 5"
3105,NULL,5249203,NULL,"select distinct lui from kilo","2020-09-29 14:55:25.355000",0,0,0,"Problem 10"
3109,NULL,7005339,NULL,"SELECT CUI1, RUI, CUI2 FROM bravo WHERE REL = 'RO'","2020-09-29 14:55:32.628000",0,0,0,"Problem 2"
3111,NULL,5249203,NULL,"select distinct LUI, CUI from kilo","2020-09-29 14:55:34.558000",0,0,0,"Problem 10"
3117,NULL,7005339,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO'","2020-09-29 14:55:46.694000",0,0,0,"Problem 2"
3121,NULL,20127165,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 380 OR TTY = 'CD';","2020-09-29 14:56:06.416000",0,1,0,"Problem 5"
3123,NULL,5249203,NULL,"select * from kilo WHERE distinct lui","2020-09-29 14:56:07.318000",0,0,0,"Problem 10"
3125,NULL,12709539,NULL,"SELECT * FROM hotel ORDER BY TUI DESC;","2020-09-29 14:56:27.048000",0,0,0,"Problem 8"
3130,NULL,12709539,NULL,"SELECT * FROM hotel ORDER BY TUI DESC, CUI;","2020-09-29 14:56:48.479000",0,1,0,"Problem 8"
3131,NULL,5249203,NULL,"select distinct lui, cui from kilo","2020-09-29 14:56:51.961000",0,0,0,"Problem 10"
3132,NULL,5249203,NULL,"select cui, distinct lui from kilo","2020-09-29 14:57:07.792000",0,0,0,"Problem 10"
3135,NULL,5249203,NULL,"select cui, distinct lui from kilo","2020-09-29 14:57:12.955000",0,0,0,"Problem 10"
3137,NULL,14427508,NULL,"SELECT top 15 * FROM echo","2020-09-29 14:57:20.361000",0,0,0,"Problem 5"
3143,NULL,5249203,NULL,"select distinct lui from kilo","2020-09-29 14:57:35.362000",0,0,0,"Problem 10"
3144,NULL,14427508,NULL,"SELECT TOP 15 * FROM echo","2020-09-29 14:57:43.076000",0,0,0,"Problem 5"
3156,NULL,7005339,NULL,"SELECT COL, DES, MIN, AV, MAX, FIL FROM alpha WHERE MIN = 0","2020-09-29 14:58:25.745000",0,1,0,"Problem 1"
3157,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1900 AND CFR < 3000;","2020-09-29 14:58:22.503000",0,0,0,"Problem 3"
3160,NULL,14427508,NULL,"SELECT * FROM echo LIMIT 15;","2020-09-29 14:58:29.504000",0,0,0,"Problem 5"
3164,NULL,5249203,NULL,"select distinct lui, cui from kilo","2020-09-29 14:58:46.475000",0,0,0,"Problem 10"
3166,NULL,14427508,NULL,"SELECT * FROM echo","2020-09-29 14:58:52.210000",0,0,0,"Problem 5"
3168,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1900 AND CFR < 1650;","2020-09-29 14:58:50.061000",0,0,0,"Problem 3"
3175,NULL,5249203,NULL,"select distinct cui, lui from kilo","2020-09-29 14:59:07.424000",0,0,0,"Problem 10"
3179,NULL,12709539,NULL,"SELECT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK >= 367 AND MRRANK_RANK <= 384 ORDER BY MRRANK_RANK DESC;","2020-09-29 14:59:17.619000",0,0,0,"Problem 5"
3190,NULL,5249203,NULL,"SELECT DISTINCT LUI, CUI FROM kilo;","2020-09-29 14:59:53.879000",0,0,0,"Problem 10"
3194,NULL,7680650,NULL,"SELECT DISTINCT LUI, CUI FROM kilo;","2020-09-29 15:00:08.017000",0,0,0,"Problem 10"
3196,NULL,7680650,NULL,"SELECT DISTINCT LUI, CUI FROM kilo;","2020-09-29 15:00:12.670000",0,0,0,"Problem 10"
3197,NULL,7680650,NULL,"SELECT DISTINCT LUI, CUI FROM kilo;","2020-09-29 15:00:15.239000",0,0,0,"Problem 10"
3199,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR + CFR < 3300","2020-09-29 15:00:19.514000",0,0,0,"Problem 3"
3201,NULL,7680650,NULL,"SELECT DISTINCT LUI FROM kilo;","2020-09-29 15:00:25.340000",0,0,0,"Problem 10"
3203,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1900 AND CFR < 1650;","2020-09-29 15:00:37.299000",0,0,0,"Problem 3"
3206,NULL,7680650,NULL,"SELECT DISTINCT LUI,CUI FROM kilo;","2020-09-29 15:00:41.012000",0,0,0,"Problem 10"
3208,NULL,7680650,NULL,"SELECT DISTINCT * FROM kilo;","2020-09-29 15:01:06.702000",0,0,0,"Problem 10"
3212,NULL,7005339,NULL,"SELECT * FROM hotel ORDER BY TUI","2020-09-29 15:01:16.007000",0,0,0,"Problem 8"
3213,NULL,14427508,NULL,"SELECT * FROM echo ORDER BY MRRANK_RANK DESC LIMIT 15;","2020-09-29 15:01:17.226000",0,0,0,"Problem 5"
3216,NULL,7680650,NULL,"SELECT DISTINCT LUI, CUI FROM kilo;","2020-09-29 15:01:21.295000",0,0,0,"Problem 10"
3217,NULL,7005339,NULL,"SELECT * FROM hotel ORDER BY TUI DESC","2020-09-29 15:01:26.249000",0,0,0,"Problem 8"
3219,NULL,7680650,NULL,"SELECT DISTINCT CUI FROM kilo;","2020-09-29 15:01:30.159000",0,0,0,"Problem 10"
3220,NULL,12709539,NULL,"SELECT
MRRANK_RANK, SAB, TTY, SUPPRESS
FROM echo
WHERE
(MRRANK_RANK >= 367 AND MRRANK_RANK <= 379) OR MRRANK_RANK = 382 OR MRRANK_RANK = 384
 ORDER BY MRRANK_RANK DESC;","2020-09-29 15:01:28.405000",0,0,0,"Problem 5"
3221,NULL,14427508,NULL,"SELECT * FROM echo ORDER BY MRRANK_RANK ASC LIMIT 15;","2020-09-29 15:01:31.370000",0,0,0,"Problem 5"
3224,NULL,7680650,NULL,"SELECT DISTINCT LUI FROM kilo;","2020-09-29 15:01:37.348000",0,0,0,"Problem 10"
3227,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1800 AND CFR < 1650 AND TTYL CONTAINS 'PT';","2020-09-29 15:01:42.945000",0,0,0,"Problem 3"
3228,NULL,7005339,NULL,"SELECT * FROM hotel ORDER BY CUI, TUI DESC","2020-09-29 15:01:44.454000",0,0,0,"Problem 8"
3230,NULL,7005339,NULL,"SELECT * FROM hotel ORDER BY TUI DESC, CUI","2020-09-29 15:01:57.722000",0,1,0,"Problem 8"
3237,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1800 AND CFR < 1650 AND TTYL CONTAINS('PT');","2020-09-29 15:02:19.414000",0,0,0,"Problem 3"
3240,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1800 AND CFR < 1650;","2020-09-29 15:02:28.365000",0,0,0,"Problem 3"
3243,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1900 AND CFR < 1650;","2020-09-29 15:02:39.153000",0,0,0,"Problem 3"
3247,NULL,12709539,NULL,"SELECT
MRRANK_RANK, SAB, TTY, SUPPRESS
FROM echo
LIMIT 12
;","2020-09-29 15:03:02.167000",0,0,0,"Problem 5"
3248,NULL,5249203,NULL,"select * where mrrank_rank < 385","2020-09-29 15:03:00.774000",0,0,0,"Problem 5"
3249,NULL,5249203,NULL,"select * where mrrank_rank < 385","2020-09-29 15:03:03.272000",0,0,0,"Problem 5"
3250,NULL,20127165,NULL,"SELECT * FROM charlie WHERE TFR < 1900 AND CFR < 1650 OR (TFR + CFR < 3300);","2020-09-29 15:03:06.087000",0,1,0,"Problem 3"
3253,NULL,12709539,NULL,"SELECT
MRRANK_RANK, SAB, TTY, SUPPRESS
FROM echo
LIMIT 15
;","2020-09-29 15:03:17.987000",0,0,0,"Problem 5"
3255,NULL,20127165,NULL,"SELECT * FROM charlie WHERE CFR < 1635","2020-09-29 15:03:40.020000",0,1,0,"Problem 3"
3258,NULL,7005339,NULL,"SELECT * FROM kilo ORDER BY LUI","2020-09-29 15:03:43.819000",0,0,0,"Problem 10"
3259,NULL,12709539,NULL,"SELECT
MRRANK_RANK, SAB, TTY, SUPPRESS
FROM echo
LIMIT 12
;","2020-09-29 15:03:45.570000",0,0,0,"Problem 5"
3263,NULL,7005339,NULL,"SELECT * FROM kilo GROUP BY LUI ORDER BY LUI","2020-09-29 15:03:57.034000",0,1,0,"Problem 10"
3267,NULL,5249203,NULL,"select * where mrrank_rank < 385 from echo","2020-09-29 15:04:05.961000",0,0,0,"Problem 5"
3269,NULL,5249203,NULL,"select * where mrrank_rank < 385 from echo","2020-09-29 15:04:09.312000",0,0,0,"Problem 5"
3272,NULL,5249203,NULL,"select * where mrrank_rank < 385 from echo","2020-09-29 15:04:09.762000",0,0,0,"Problem 5"
