id,destinationTable,participant,sourceTable,statement,submitTime,canBeDisplayed,correct,count,problem
3172,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF, CUI FROM juliett, india
SELECT CUI from INDIA
WHERE CUI = CUI","2020-09-29 14:58:55.283000",0,0,0,"Problem 9"
3173,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF, CUI FROM juliett, india
SELECT CUI from INDIA
WHERE CUI = CUI","2020-09-29 14:58:56.954000",0,0,0,"Problem 9"
3174,NULL,7337269,NULL,"select CUI1, RUI from bravo where CUI2 = 'C0364349'","2020-09-29 14:59:04.303000",0,1,0,"Problem 2"
3177,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 380 OR ((TTY = 'CD') AND (TTY <> 'HC'));","2020-09-29 14:59:09.412000",0,0,0,"Problem 5"
3178,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 380 OR ((TTY = 'CD') AND (TTY <> 'HC'));","2020-09-29 14:59:12.976000",0,0,0,"Problem 5"
3181,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF, CUI FROM juliett, india
WHERE CUI = CUI","2020-09-29 14:59:20.879000",0,0,0,"Problem 9"
3182,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF, CUI FROM juliett, india
WHERE CUI = CUI","2020-09-29 14:59:21.654000",0,0,0,"Problem 9"
3183,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 380 AND ((TTY = 'CD') AND (TTY <> 'HC'));","2020-09-29 14:59:28.510000",0,0,0,"Problem 5"
3185,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF, FROM juliett, india
WHERE CUI = CUI","2020-09-29 14:59:32.133000",0,0,0,"Problem 9"
3186,NULL,17664102,NULL,"SELECT * FROM hotel ORDER BY TUI DESC","2020-09-29 14:59:31.572000",0,0,0,"Problem 8"
3187,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_BANK < 400","2020-09-29 14:59:39.955000",0,0,0,"Problem 5"
3188,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF FROM juliett, india
WHERE CUI = CUI","2020-09-29 14:59:41.446000",0,0,0,"Problem 9"
3189,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 379 OR ((TTY = 'CD') AND (TTY <> 'HC'));","2020-09-29 14:59:42.923000",0,0,0,"Problem 5"
3191,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 380 OR ((TTY = 'CD') AND (TTY <> 'HC'));","2020-09-29 14:59:57.817000",0,0,0,"Problem 5"
3192,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK < 400","2020-09-29 14:59:59.428000",0,0,0,"Problem 5"
3193,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF FROM juliett, india
WHERE juliett.CUI = india.CUI","2020-09-29 15:00:01.401000",0,0,0,"Problem 9"
3195,NULL,1827820,NULL,"SELECT LAT, STT, ISPREF FROM india, juliett WHERE india.CUI = juliett.CUI AND TS = 'P';","2020-09-29 15:00:08.627000",0,0,0,"Problem 9"
3198,NULL,17664102,NULL,"SELECT * FROM hotel ORDER BY TUI, CUI DESC","2020-09-29 15:00:17.080000",0,0,0,"Problem 8"
3200,NULL,1827820,NULL,"SELECT LAT, STT, ISPREF FROM india, juliett WHERE india.CUI = juliett.CUI AND TS = 'S';","2020-09-29 15:00:19.756000",0,0,0,"Problem 9"
3202,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK < 385","2020-09-29 15:00:25.910000",0,0,0,"Problem 5"
3205,NULL,17664102,NULL,"SELECT * FROM hotel ORDER BY TUI DESC, CUI DESC","2020-09-29 15:00:40.425000",0,0,0,"Problem 8"
3207,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 380 OR ((TTY = 'CD') AND (TTY <> 'HC' AND SAB = 'USPMG'));","2020-09-29 15:00:58.891000",0,0,0,"Problem 5"
3209,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK < 384","2020-09-29 15:01:09.235000",0,0,0,"Problem 5"
3210,NULL,16441753,NULL,"SELECT DISTINCT MRRANK_RANK, SAB, TTY, SUPPRESS FROM echo WHERE MRRANK_RANK BETWEEN 365 AND 380 OR ((TTY = 'CD') AND (TTY <> 'HC' ));","2020-09-29 15:01:12.143000",0,0,0,"Problem 5"
3211,NULL,18567078,NULL,NULL,"2020-09-29 15:01:14.817000",0,0,0,"Problem 8"
3214,NULL,17664102,NULL,"SELECT * FROM hotel ORDER BY TUI DESC, CUI ASC","2020-09-29 15:01:18.504000",0,1,0,"Problem 8"
3215,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 384","2020-09-29 15:01:18.733000",0,0,0,"Problem 5"
3218,NULL,18567078,NULL,"SELECT * FROM hotel","2020-09-29 15:01:29.327000",0,0,0,"Problem 8"
3225,NULL,9608459,NULL,"SELECT DISTINCT SVER FROM golf WHERE SVER < 2000;","2020-09-29 15:01:36.143000",0,0,0,"Problem 7"
3226,NULL,7337269,NULL,"select * from echo where (MRRANK_RANK >= 367 and MRRANK_RANK <= 379) or MRRANK_RANK = 302 or MRRANK_RANK = 384","2020-09-29 15:01:42.001000",0,0,0,"Problem 5"
3229,NULL,9608459,NULL,"SELECT DISTINCT SVER FROM golf WHERE SVER < 1996;","2020-09-29 15:01:56.590000",0,1,0,"Problem 7"
3231,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 379 && MRRANK_RANK = 384","2020-09-29 15:02:00.494000",0,0,0,"Problem 5"
3232,NULL,6654782,NULL,"select * from foxtrot group by SAB","2020-09-29 15:02:01.660000",0,0,0,"Problem 6"
3233,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 379 && MRRANK_RANK = 384","2020-09-29 15:02:03.542000",0,0,0,"Problem 5"
3234,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 379 & MRRANK_RANK = 384","2020-09-29 15:02:08.105000",0,0,0,"Problem 5"
3235,NULL,7337269,NULL,"select * from echo where MRRANK_RANK >= 367 and MRRANK_RANK <= 379 and MRRANK_RANK = 302 and MRRANK_RANK = 384","2020-09-29 15:02:13.161000",0,0,0,"Problem 5"
3236,NULL,1827820,NULL,"SELECT DISTINCT * FROM kilo;","2020-09-29 15:02:19.031000",0,0,0,"Problem 10"
3239,NULL,7337269,NULL,"select * from echo where (MRRANK_RANK >= 367 and MRRANK_RANK <= 379) or MRRANK_RANK = 302 or MRRANK_RANK = 384","2020-09-29 15:02:22.574000",0,0,0,"Problem 5"
3241,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 379","2020-09-29 15:02:30.518000",0,0,0,"Problem 5"
3242,NULL,7337269,NULL,"select * from echo where (MRRANK_RANK >= 367 and MRRANK_RANK <= 379) or MRRANK_RANK = 382 or MRRANK_RANK = 384","2020-09-29 15:02:37.070000",0,0,0,"Problem 5"
3244,NULL,18567078,NULL,"SELECT * FROM hotel","2020-09-29 15:02:39.248000",0,0,0,"Problem 8"
3245,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 384","2020-09-29 15:02:45.578000",0,0,0,"Problem 5"
3246,NULL,19275509,NULL,"SELECT DISTINCT * FROM echo WHERE MRRANK_RANK <= 384","2020-09-29 15:02:49.412000",0,0,0,"Problem 5"
3251,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'
SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'
SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'
SELECT CUI, RUI FROM bravo
WHERE REL = 'RO'","2020-09-29 15:03:09.711000",0,0,0,"Problem 2"
3254,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'
SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'
SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'
SELECT CUI1, RUI FROM bravo
WHERE REL = 'RO'","2020-09-29 15:03:38.893000",0,0,0,"Problem 2"
3257,NULL,6654782,NULL,"select * from kilo group by LUI","2020-09-29 15:03:42.011000",0,1,0,"Problem 10"
3260,NULL,899324,NULL,"select * from golf","2020-09-29 15:03:55.046000",0,0,0,"Problem 7"
3261,NULL,1827820,NULL,"SELECT DISTINCT * FROM kilo WHERE LUI = 'L0002349', 'L0002372',","2020-09-29 15:03:54.736000",0,0,0,"Problem 10"
3262,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY DESC","2020-09-29 15:03:56.419000",0,0,0,"Problem 8"
3264,NULL,1827820,NULL,"SELECT DISTINCT * FROM kilo WHERE LUI = 'L0002349', 'L0002372',","2020-09-29 15:04:00.248000",0,0,0,"Problem 10"
3268,NULL,17664102,NULL,"SELECT DISTINCE FROM foxtrot","2020-09-29 15:04:06.172000",0,0,0,"Problem 6"
3270,NULL,899324,NULL,"select distinct sver from golf","2020-09-29 15:04:10.837000",0,0,0,"Problem 7"
3271,NULL,7337269,NULL,"SELECT * FROM echo WHERE SAB = 'GO' OR SAB = 'CHV' OR SAB = 'ICPC' OR SAB = 'AOT' OR SAB = 'HCPCS'","2020-09-29 15:04:11.822000",0,0,0,"Problem 5"
3273,NULL,1827820,NULL,NULL,"2020-09-29 15:04:14.504000",0,0,0,"Problem 9"
3275,NULL,1827820,NULL,",","2020-09-29 15:04:18.051000",0,0,0,"Problem 9"
3276,NULL,1827820,NULL,",","2020-09-29 15:04:18.853000",0,0,0,"Problem 9"
3278,NULL,1827820,NULL,",","2020-09-29 15:04:19.277000",0,0,0,"Problem 9"
3281,NULL,899324,NULL,"select distinct sver from golf where sver <= 1995","2020-09-29 15:04:28.393000",0,0,0,"Problem 7"
3282,NULL,17664102,NULL,"SELECT DISTINCT FROM foxtrot","2020-09-29 15:04:29.015000",0,0,0,"Problem 6"
3283,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI DESC","2020-09-29 15:04:32.801000",0,0,0,"Problem 8"
3285,NULL,899324,NULL,"select distinct SVER from golf where sver <= 1995","2020-09-29 15:04:38.135000",0,1,0,"Problem 7"
3286,NULL,17664102,NULL,"SELECT DISTINCT * FROM foxtrot","2020-09-29 15:04:40.728000",0,0,0,"Problem 6"
3293,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI , CUI DESC","2020-09-29 15:05:15.875000",0,0,0,"Problem 8"
3294,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI , CUI DESC","2020-09-29 15:05:20.634000",0,0,0,"Problem 8"
3295,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'

WHERE REL = 'RO'","2020-09-29 15:05:34.790000",0,0,0,"Problem 2"
3298,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI  DESC AND CUI ASC","2020-09-29 15:05:47.838000",0,0,0,"Problem 8"
3299,NULL,16441753,NULL,"GROUP BY TUI FOR hotel;","2020-09-29 15:05:51.026000",0,0,0,"Problem 8"
3300,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI  DESC AND CUI ASC","2020-09-29 15:05:51.845000",0,0,0,"Problem 8"
3301,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI  DESC AND CUI ASC","2020-09-29 15:05:51.995000",0,0,0,"Problem 8"
3303,NULL,9608459,NULL,"SELECT * FROM hotel ORDER BY TUI DESC","2020-09-29 15:06:01.039000",0,0,0,"Problem 8"
3304,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO'","2020-09-29 15:06:07.299000",0,0,0,"Problem 2"
3307,NULL,6654782,NULL,"select * from foxtrot group by SAB where TTY = 'PT'","2020-09-29 15:06:15.488000",0,0,0,"Problem 6"
3308,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI  DESC , CUI ASC","2020-09-29 15:06:23.744000",0,1,0,"Problem 8"
3309,NULL,15877846,NULL,"SELECT * FROM hotel ORDER BY TUI  DESC , CUI ASC","2020-09-29 15:06:19.217000",0,1,0,"Problem 8"
3310,NULL,6654782,NULL,"select * from foxtrot group by SAB where TTY = 'PT' ;","2020-09-29 15:06:22.169000",0,0,0,"Problem 6"
3313,NULL,16441753,NULL,"SELECT CUI, TUI, STN FOR hotel GROUP BY TUI;","2020-09-29 15:06:37.170000",0,0,0,"Problem 8"
3314,NULL,6654782,NULL,"select * from foxtrot group by SAB  ;","2020-09-29 15:06:44.005000",0,0,0,"Problem 6"
3319,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR REL IS NULL","2020-09-29 15:07:05.217000",0,0,0,"Problem 2"
3320,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR REL IS NULL","2020-09-29 15:07:08.929000",0,0,0,"Problem 2"
3321,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR REL IS NULL","2020-09-29 15:07:12.622000",0,0,0,"Problem 2"
3322,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR REL IS NULL","2020-09-29 15:07:12.805000",0,0,0,"Problem 2"
3323,NULL,9608459,NULL,"SELECT * FROM hotel ORDER BY TUI DESC AND CUI ASC","2020-09-29 15:07:12.729000",0,0,0,"Problem 8"
3325,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR NULL","2020-09-29 15:07:19.593000",0,0,0,"Problem 2"
3326,NULL,9608459,NULL,"SELECT * FROM hotel ORDER BY TUI DESC, CUI ASC","2020-09-29 15:07:19.971000",0,1,0,"Problem 8"
3327,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR NULL","2020-09-29 15:07:23.001000",0,0,0,"Problem 2"
3328,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR NULL","2020-09-29 15:07:23.229000",0,0,0,"Problem 2"
3329,NULL,16441753,NULL,"SELECT CUI, TUI, STN FOR hotel ORDER BY COUNT(TUI);","2020-09-29 15:07:24.284000",0,0,0,"Problem 8"
3330,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR","2020-09-29 15:07:28.072000",0,0,0,"Problem 2"
3331,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR null","2020-09-29 15:07:32.403000",0,0,0,"Problem 2"
3333,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel ORDER BY COUNT(TUI);","2020-09-29 15:07:38.844000",0,0,0,"Problem 8"
3339,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel SORT BY TUI;","2020-09-29 15:08:06.798000",0,0,0,"Problem 8"
3341,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel GROUP BY TUI;","2020-09-29 15:08:23.340000",0,0,0,"Problem 8"
3342,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR CUI2 = C0364349","2020-09-29 15:08:29.266000",0,0,0,"Problem 2"
3344,NULL,18567078,NULL,"SELECT CUI1, RUI FROM bravo","2020-09-29 15:08:43.844000",0,0,0,"Problem 2"
3346,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR CUI2 = 'C0364349'","2020-09-29 15:08:39.151000",0,1,0,"Problem 2"
3347,NULL,11628613,NULL,"SELECT CUI1, CUI2, RUI FROM  bravo
WHERE REL = 'RO' OR CUI2 = 'C0364349'","2020-09-29 15:08:45.330000",0,0,0,"Problem 2"
3348,NULL,11628613,NULL,"SELECT CUI1, CUI2, RUI FROM  bravo
WHERE REL = 'RO' OR CUI2 = 'C0364349'","2020-09-29 15:08:50.241000",0,0,0,"Problem 2"
3350,NULL,11628613,NULL,"SELECT CUI1, CUI2, RUI FROM  bravo
WHERE REL = 'RO' OR CUI2 = 'C0364349'","2020-09-29 15:08:50.241000",0,0,0,"Problem 2"
3353,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel GROUP BY TUI ORDER BY COUNT(TUI);","2020-09-29 15:09:17.688000",0,0,0,"Problem 8"
3354,NULL,899324,NULL,"select * from india i join juliett j on i.CUI = j.CUI","2020-09-29 15:09:31.360000",0,0,0,"Problem 9"
3358,NULL,11628613,NULL,"SELECT CUI1, RUI FROM  bravo
WHERE REL = 'RO' OR CUI2 = 'C0364349'","2020-09-29 15:09:53.160000",0,1,0,"Problem 2"
3359,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel ORDER BY STN;","2020-09-29 15:10:02.417000",0,0,0,"Problem 8"
3361,NULL,899324,NULL,"select * from india i join juliett j on i.CUI = j.CUI where CVF = "255"","2020-09-29 15:10:14.353000",0,0,0,"Problem 9"
3362,NULL,18567078,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO'","2020-09-29 15:10:33.906000",0,0,0,"Problem 2"
3364,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel ORDER BY STN AND COUNT(TUI);","2020-09-29 15:10:53.339000",0,0,0,"Problem 8"
3365,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK <385 and (MRRANK_RANK != 383 or MRRANK_RANK != 381)","2020-09-29 15:11:00.670000",0,0,0,"Problem 5"
3366,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK <385 and (MRRANK_RANK != 383 or MRRANK_RANK != 381)","2020-09-29 15:10:59.246000",0,0,0,"Problem 5"
3368,NULL,9608459,NULL,"SELECT DISTINCT * FROM kilo","2020-09-29 15:11:11.360000",0,0,0,"Problem 10"
3369,NULL,11628613,NULL,"SELECT * FROM charlie
WHERE CFR < 1635","2020-09-29 15:11:18.870000",0,1,0,"Problem 3"
3370,NULL,11628613,NULL,"SELECT * FROM charlie
WHERE CFR < 1635","2020-09-29 15:11:19.232000",0,1,0,"Problem 3"
3374,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel ORDER BY STN AND ORDER BY TUI;","2020-09-29 15:11:49.530000",0,0,0,"Problem 8"
3375,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel ORDER BY STN ;","2020-09-29 15:12:00.934000",0,0,0,"Problem 8"
3376,NULL,11628613,NULL,"SELECT * FROM kilo
ORDER BY LUI
WHERE DISTINCT LUI","2020-09-29 15:12:19.164000",0,0,0,"Problem 10"
3377,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel GROUP BY TUI AND ORDER BY STN ;","2020-09-29 15:12:19.899000",0,0,0,"Problem 8"
3378,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel GROUP BY STN AND ORDER BY STN ;","2020-09-29 15:12:32.840000",0,0,0,"Problem 8"
3379,NULL,16441753,NULL,"SELECT CUI, TUI, STN FROM hotel ORDER BY STN ;","2020-09-29 15:12:42.885000",0,0,0,"Problem 8"
3380,NULL,11628613,NULL,"SELECT * FROM kilo
ORDER BY LUI
GROUP BY LUI","2020-09-29 15:13:15.749000",0,0,0,"Problem 10"
3382,NULL,899324,NULL,"select * from india i join juliett j on i.CUI = j.CUI","2020-09-29 15:13:45.795000",0,0,0,"Problem 9"
3384,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and !(MRRANK_RANK = 383 or MRRANK_RANK = 381 MRRANK_RANK = 380)","2020-09-29 15:13:50.039000",0,0,0,"Problem 5"
3386,NULL,18567078,NULL,"SELECT SVER FROM golf WHERE VCUI <= 'C1140107'","2020-09-29 15:14:01.496000",0,0,0,"Problem 7"
3387,NULL,11628613,NULL,"SELECT * FROM kilo
GROUP BY LUI","2020-09-29 15:14:05.061000",0,1,0,"Problem 10"
3388,NULL,899324,NULL,"select DISTINCT LAT, STT, ISPREF from india i join juliett j on i.CUI = j.CUI","2020-09-29 15:14:07.125000",0,0,0,"Problem 9"
3389,NULL,899324,NULL,"select LAT, STT, ISPREF from india i join juliett j on i.CUI = j.CUI","2020-09-29 15:14:18.270000",0,0,0,"Problem 9"
3390,NULL,18567078,NULL,NULL,"2020-09-29 15:14:35.840000",0,0,0,"Problem 4"
3391,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:41.197000",0,0,0,"Problem 5"
3392,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:38.678000",0,0,0,"Problem 5"
3393,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:37.667000",0,0,0,"Problem 5"
3394,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:41.844000",0,0,0,"Problem 5"
3395,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:41.969000",0,0,0,"Problem 5"
3396,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:42.054000",0,0,0,"Problem 5"
3397,NULL,16663250,NULL,"SELECT * FROM echo WHERE MRRANK_RANK < 385 and (MRRANK_RANK != 383 and MRRANK_RANK != 381 and MRRANK_RANK != 380)","2020-09-29 15:14:42.206000",0,0,0,"Problem 5"
3400,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB
WHERE SUPRESS = 'N'","2020-09-29 15:15:18.402000",0,0,0,"Problem 6"
3401,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:15:29.597000",0,0,0,"Problem 6"
3403,NULL,9608459,NULL,"SELECT CUI1, RUI FROM bravo WHERE stype1 = stype2","2020-09-29 15:15:46.823000",0,0,0,"Problem 2"
3405,NULL,18567078,NULL,"SELECT SVER FROM golf WHERE VCUI <= 'C1140107'","2020-09-29 15:15:59.369000",0,0,0,"Problem 7"
3406,NULL,17664102,NULL,"SELECT LAT, STT, ISPRER FROM juliett where juliett.CUI = india.CUI","2020-09-29 15:16:00.247000",0,0,0,"Problem 9"
3407,NULL,17664102,NULL,"SELECT LAT, STT, ISPREF FROM juliett where juliett.CUI = india.CUI","2020-09-29 15:16:23.871000",0,0,0,"Problem 9"
3408,NULL,9608459,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO'","2020-09-29 15:16:30.973000",0,0,0,"Problem 2"
3409,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:32.309000",0,0,0,"Problem 6"
3410,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:32.519000",0,0,0,"Problem 6"
3411,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:32.964000",0,0,0,"Problem 6"
3412,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:33.192000",0,0,0,"Problem 6"
3413,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:34.222000",0,0,0,"Problem 6"
3414,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:34.490000",0,0,0,"Problem 6"
3415,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:34.741000",0,0,0,"Problem 6"
3416,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:34.329000",0,0,0,"Problem 6"
3417,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:34.598000",0,0,0,"Problem 6"
3418,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:33.373000",0,0,0,"Problem 6"
3419,NULL,11628613,NULL,"SELECT * FROM foxtrot
GROUP BY SAB","2020-09-29 15:16:35.852000",0,0,0,"Problem 6"
3420,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF FROM juliett, india
WHERE juliett.CUI = india.CUI","2020-09-29 15:17:01.553000",0,0,0,"Problem 9"
3422,NULL,9608459,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO';","2020-09-29 15:17:28.327000",0,0,0,"Problem 2"
3423,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF FROM juliett, india
WHERE juliett.CUI = india.CUI","2020-09-29 15:17:38.401000",0,0,0,"Problem 9"
3424,NULL,11628613,NULL,"SELECT LAT, STT, ISPREF FROM juliett, india
WHERE juliett.CUI = india.CUI","2020-09-29 15:17:38.920000",0,0,0,"Problem 9"
3426,NULL,11628613,NULL,NULL,"2020-09-29 15:17:43.616000",0,0,0,"Problem 9"
3427,NULL,11628613,NULL,NULL,"2020-09-29 15:17:44.939000",0,0,0,"Problem 9"
3428,NULL,11628613,NULL,NULL,"2020-09-29 15:17:45.840000",0,0,0,"Problem 9"
3429,NULL,11628613,NULL,NULL,"2020-09-29 15:17:45.995000",0,0,0,"Problem 9"
3430,NULL,11628613,NULL,NULL,"2020-09-29 15:17:45.996000",0,0,0,"Problem 9"
3431,NULL,11628613,NULL,NULL,"2020-09-29 15:17:46.203000",0,0,0,"Problem 9"
3432,NULL,11628613,NULL,NULL,"2020-09-29 15:17:47.799000",0,0,0,"Problem 9"
3433,NULL,11628613,NULL,NULL,"2020-09-29 15:17:47.978000",0,0,0,"Problem 9"
3435,NULL,11628613,NULL,SQL,"2020-09-29 15:17:52.724000",0,0,0,"Problem 9"
3436,NULL,9608459,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO' OR RUI = R118308873","2020-09-29 15:17:54.668000",0,0,0,"Problem 2"
3438,NULL,11628613,NULL,NULL,"2020-09-29 15:18:11.791000",0,0,0,"Problem 5"
3439,NULL,11628613,NULL,sql,"2020-09-29 15:18:15.605000",0,0,0,"Problem 5"
3440,NULL,11628613,NULL,sql,"2020-09-29 15:18:15.746000",0,0,0,"Problem 5"
3441,NULL,11628613,NULL,sql,"2020-09-29 15:18:16.065000",0,0,0,"Problem 5"
3443,NULL,9608459,NULL,"SELECT CUI1, RUI FROM bravo WHERE REL = 'RO' OR RUI = 'R118308873'","2020-09-29 15:18:40.767000",0,1,0,"Problem 2"
3444,NULL,15763281,NULL,NULL,"2020-09-29 15:19:00.879000",0,0,0,"Problem 3"
3445,NULL,11628613,NULL,sql,"2020-09-29 15:19:07.135000",0,0,0,"Problem 6"
3448,NULL,6654782,NULL,"select * from foxtrot group by SAB  ;","2020-09-29 15:19:15.997000",0,0,0,"Problem 6"
